"juz","no_ayat","kata","label"
"4","32","terhadap","O"
"4","32","apa","O"
"4","32","yang","O"
"4","32","dikaruniakan","O"
"4","32","Allah","O"
"4","32","kepada","O"
"4","32","sebahagian","O"
"4","32","kamu","O"
"4","32","lebih","O"
"4","32","banyak","O"
"4","32","dari","O"
"4","32","sebahagian","O"
"4","32","yang","O"
"4","32","lain","O"
"4","32","Karena","O"
"4","32","bagi","O"
"4","32","orang","O"
"4","32","laki-laki","O"
"4","32","ada","O"
"4","32","bahagian","O"
"4","32","dari","O"
"4","32","pada","O"
"4","32","apa","O"
"4","32","yang","O"
"4","32","mereka","O"
"4","32","usahakan","O"
"4","32","dan","O"
"4","32","bagi","O"
"4","32","para","O"
"4","32","wanita","O"
"4","32","pun","O"
"4","32","ada","O"
"4","32","bahagian","O"
"4","32","dari","O"
"4","32","apa","O"
"4","32","yang","O"
"4","32","mereka","O"
"4","32","usahakan","O"
"4","32","dan","O"
"4","32","mohonlah","O"
"4","32","kepada","O"
"4","32","Allah","O"
"4","32","sebagian","O"
"4","32","dari","O"
"4","32","karunia-Nya","O"
"4","32","Sesungguhnya","O"
"4","32","Allah","O"
"4","32","Maha","O"
"4","32","Mengetahui","O"
"4","32","segala","O"
"4","32","sesuatu","O"
"4","33","Bagi","O"
"4","33","tiap-tiap","O"
"4","33","harta","O"
"4","33","peninggalan","O"
"4","33","dari","O"
"4","33","harta","O"
"4","33","yang","O"
"4","33","ditinggalkan","O"
"4","33","ibu","O"
"4","33","bapak","O"
"4","33","dan","O"
"4","33","karib","O"
"4","33","kerabat","O"
"4","33","Kami","O"
"4","33","jadikan","O"
"4","33","pewaris-pewarisnya","O"
"4","33","Dan","O"
"4","33","jika","O"
"4","33","ada","O"
"4","33","orang-orang","B-PER"
"4","33","yang","I-PER"
"4","33","kamu","I-PER"
"4","33","telah","I-PER"
"4","33","bersumpah","I-PER"
"4","33","setia","I-PER"
"4","33","dengan","I-PER"
"4","33","mereka","I-PER"
"4","33","maka","O"
"4","33","berilah","O"
"4","33","kepada","O"
"4","33","mereka","O"
"4","33","bahagiannya","O"
"4","33","Sesungguhnya","O"
"4","33","Allah","O"
"4","33","menyaksikan","O"
"4","33","segala","O"
"4","33","sesuatu","O"
"4","34","Kaum","O"
"4","34","laki-laki","O"
"4","34","itu","O"
"4","34","adalah","O"
"4","34","pemimpin","O"
"4","34","bagi","O"
"4","34","kaum","O"
"4","34","wanita","O"
"4","34","oleh","O"
"4","34","karena","O"
"4","34","Allah","O"
"4","34","telah","O"
"4","34","melebihkan","O"
"4","34","sebahagian","O"
"4","34","mereka","O"
"4","34","laki-laki","O"
"4","34","atas","O"
"4","34","sebahagian","O"
"4","34","yang","O"
"4","34","lain","O"
"4","34","wanita","O"
"4","34","dan","O"
"4","34","karena","O"
"4","34","mereka","O"
"4","34","laki-laki","O"
"4","34","telah","O"
"4","34","menafkahkan","O"
"4","34","sebagian","O"
"4","34","dari","O"
"4","34","harta","O"
"4","34","mereka","O"
"4","34","Sebab","O"
"4","34","itu","O"
"4","34","maka","O"
"4","34","wanita","O"
"4","34","yang","O"
"4","34","saleh","O"
"4","34","ialah","O"
"4","34","yang","O"
"4","34","taat","O"
"4","34","kepada","O"
"4","34","Allah","O"
"4","34","lagi","O"
"4","34","memelihara","O"
"4","34","diri","O"
"4","34","ketika","O"
"4","34","suaminya","O"
"4","34","tidak","O"
"4","34","ada","O"
"4","34","oleh","O"
"4","34","karena","O"
"4","34","Allah","O"
"4","34","telah","O"
"4","34","memelihara","O"
"4","34","mereka","O"
"4","34","Wanita-wanita","O"
"4","34","yang","O"
"4","34","kamu","O"
"4","34","khawatirkan","O"
"4","34","nusyuznya","O"
"4","34","maka","O"
"4","34","nasehatilah","O"
"4","34","mereka","O"
"4","34","dan","O"
"4","34","pisahkanlah","O"
"4","34","mereka","O"
"4","34","di","O"
"4","34","tempat","O"
"4","34","tidur","O"
"4","34","mereka","O"
"4","34","dan","O"
"4","34","pukullah","O"
"4","34","mereka","O"
"4","34","Kemudian","O"
"4","34","jika","O"
"4","34","mereka","O"
"4","34","mentaatimu","O"
"4","34","maka","O"
"4","34","janganlah","O"
"4","34","kamu","O"
"4","34","mencari-cari","O"
"4","34","jalan","O"
"4","34","untuk","O"
"4","34","menyusahkannya","O"
"4","34","Sesungguhnya","O"
"4","34","Allah","O"
"4","34","Maha","O"
"4","34","Tinggi","O"
"4","34","lagi","O"
"4","34","Maha","O"
"4","34","Besar","O"
"4","35","Dan","O"
"4","35","jika","O"
"4","35","kamu","O"
"4","35","khawatirkan","O"
"4","35","ada","O"
"4","35","persengketaan","O"
"4","35","antara","O"
"4","35","keduanya","O"
"4","35","maka","O"
"4","35","kirimlah","O"
"4","35","seorang","O"
"4","35","hakam","O"
"4","35","dari","O"
"4","35","keluarga","O"
"4","35","laki-laki","O"
"4","35","dan","O"
"4","35","seorang","O"
"4","35","hakam","O"
"4","35","dari","O"
"4","35","keluarga","O"
"4","35","perempuan","O"
"4","35","Jika","O"
"4","35","kedua","O"
"4","35","orang","O"
"4","35","hakam","O"
"4","35","itu","O"
"4","35","bermaksud","O"
"4","35","mengadakan","O"
"4","35","perbaikan","O"
"4","35","niscaya","O"
"4","35","Allah","O"
"4","35","memberi","O"
"4","35","taufik","O"
"4","35","kepada","O"
"4","35","suami-isteri","O"
"4","35","itu","O"
"4","35","Sesungguhnya","O"
"4","35","Allah","O"
"4","35","Maha","O"
"4","35","Mengetahui","O"
"4","35","lagi","O"
"4","35","Maha","O"
"4","35","Mengenal","O"
"4","36","Sembahlah","O"
"4","36","Allah","O"
"4","36","dan","O"
"4","36","janganlah","O"
"4","36","kamu","O"
"4","36","mempersekutukan-Nya","O"
"4","36","dengan","O"
"4","36","sesuatupun","O"
"4","36","Dan","O"
"4","36","berbuat","O"
"4","36","baiklah","O"
"4","36","kepada","O"
"4","36","dua","O"
"4","36","orang","O"
"4","36","ibu-bapa","B-PER"
"4","36","karib-kerabat","B-PER"
"4","36","anak-anak","B-PER"
"4","36","yatim","I-PER"
"4","36","orang-orang","B-PER"
"4","36","miskin","I-PER"
"4","36","tetangga","O"
"4","36","yang","O"
"4","36","dekat","O"
"4","36","dan","O"
"4","36","tetangga","O"
"4","36","yang","O"
"4","36","jauh","O"
"4","36","dan","O"
"4","36","teman","O"
"4","36","sejawat","O"
"4","36","ibnu","O"
"4","36","sabil","O"
"4","36","dan","O"
"4","36","hamba","O"
"4","36","sahayamu","O"
"4","36","Sesungguhnya","O"
"4","36","Allah","O"
"4","36","tidak","O"
"4","36","menyukai","O"
"4","36","orang-orang","O"
"4","36","yang","O"
"4","36","sombong","O"
"4","36","dan","O"
"4","36","membangga-banggakan","O"
"4","36","diri","O"
"4","37","yaitu","O"
"4","37","orang-orang","O"
"4","37","yang","O"
"4","37","kikir","O"
"4","37","dan","O"
"4","37","menyuruh","O"
"4","37","orang","O"
"4","37","lain","O"
"4","37","berbuat","O"
"4","37","kikir","O"
"4","37","dan","O"
"4","37","menyembunyikan","O"
"4","37","karunia","O"
"4","37","Allah","O"
"4","37","yang","O"
"4","37","telah","O"
"4","37","diberikan-Nya","O"
"4","37","kepada","O"
"4","37","mereka","O"
"4","37","Dan","O"
"4","37","Kami","O"
"4","37","telah","O"
"4","37","menyediakan","O"
"4","37","untuk","O"
"4","37","orang-orang","B-PER"
"4","37","kafir","I-PER"
"4","37","siksa","O"
"4","37","yang","O"
"4","37","menghinakan","O"
"4","38","Dan","O"
"4","38","juga","O"
"4","38","orang-orang","B-PER"
"4","38","yang","I-PER"
"4","38","menafkahkan","I-PER"
"4","38","harta-harta","I-PER"
"4","38","mereka","I-PER"
"4","38","karena","O"
"4","38","riya","O"
"4","38","kepada","O"
"4","38","manusia","O"
"4","38","dan","O"
"4","38","orang-orang","B-PER"
"4","38","yang","I-PER"
"4","38","tidak","I-PER"
"4","38","beriman","I-PER"
"4","38","kepada","O"
"4","38","Allah","O"
"4","38","dan","O"
"4","38","kepada","O"
"4","38","hari","O"
"4","38","kemudian","O"
"4","38","Barangsiapa","O"
"4","38","yang","O"
"4","38","mengambil","O"
"4","38","syaitan","O"
"4","38","itu","O"
"4","38","menjadi","O"
"4","38","temannya","O"
"4","38","maka","O"
"4","38","syaitan","O"
"4","38","itu","O"
"4","38","adalah","O"
"4","38","teman","O"
"4","38","yang","O"
"4","38","seburuk-buruknya","O"
"4","39","Apakah","O"
"4","39","kemudharatannya","O"
"4","39","bagi","O"
"4","39","mereka","O"
"4","39","kalau","O"
"4","39","mereka","O"
"4","39","beriman","O"
"4","39","kepada","O"
"4","39","Allah","O"
"4","39","dan","O"
"4","39","hari","O"
"4","39","kemudian","O"
"4","39","dan","O"
"4","39","menafkahkan","O"
"4","39","sebahagian","O"
"4","39","rezeki","O"
"4","39","yang","O"
"4","39","telah","O"
"4","39","diberikan","O"
"4","39","Allah","O"
"4","39","kepada","O"
"4","39","mereka","O"
"4","39","Dan","O"
"4","39","adalah","O"
"4","39","Allah","O"
"4","39","Maha","O"
"4","39","Mengetahui","O"
"4","39","keadaan","O"
"4","39","mereka","O"
"4","40","Sesungguhnya","O"
"4","40","Allah","O"
"4","40","tidak","O"
"4","40","menganiaya","O"
"4","40","seseorang","O"
"4","40","walaupun","O"
"4","40","sebesar","O"
"4","40","zarrah","O"
"4","40","dan","O"
"4","40","jika","O"
"4","40","ada","O"
"4","40","kebajikan","O"
"4","40","sebesar","O"
"4","40","zarrah","O"
"4","40","niscaya","O"
"4","40","Allah","O"
"4","40","akan","O"
"4","40","melipat","O"
"4","40","gandakannya","O"
"4","40","dan","O"
"4","40","memberikan","O"
"4","40","dari","O"
"4","40","sisi-Nya","O"
"4","40","pahala","O"
"4","40","yang","O"
"4","40","besar","O"
"4","41","Maka","O"
"4","41","bagaimanakah","O"
"4","41","halnya","O"
"4","41","orang","B-PER"
"4","41","kafir","I-PER"
"4","41","nanti","O"
"4","41","apabila","O"
"4","41","Kami","O"
"4","41","mendatangkan","O"
"4","41","seseorang","B-PER"
"4","41","saksi","I-PER"
"4","41","rasul","O"
"4","41","dari","O"
"4","41","tiap-tiap","O"
"4","41","umat","O"
"4","41","dan","O"
"4","41","Kami","O"
"4","41","mendatangkan","O"
"4","41","kamu","O"
"4","41","Muhammad","B-PER"
"4","41","sebagai","O"
"4","41","saksi","O"
"4","41","atas","O"
"4","41","mereka","O"
"4","41","itu","O"
"4","41","sebagai","O"
"4","41","umatmu","O"
"4","42","Di","O"
"4","42","hari","O"
"4","42","itu","O"
"4","42","orang-orang","B-PER"
"4","42","kafir","I-PER"
"4","42","dan","O"
"4","42","orang-orang","B-PER"
"4","42","yang","I-PER"
"4","42","mendurhakai","I-PER"
"4","42","rasul","I-PER"
"4","42","ingin","O"
"4","42","supaya","O"
"4","42","mereka","O"
"4","42","disamaratakan","O"
"4","42","dengan","O"
"4","42","tanah","O"
"4","42","dan","O"
"4","42","mereka","O"
"4","42","tidak","O"
"4","42","dapat","O"
"4","42","menyembunyikan","O"
"4","42","dari","O"
"4","42","Allah","O"
"4","42","sesuatu","O"
"4","42","kejadianpun","O"
"4","43","Hai","O"
"4","43","orang-orang","B-PER"
"4","43","yang","I-PER"
"4","43","beriman","I-PER"
"4","43","janganlah","O"
"4","43","kamu","O"
"4","43","shalat","O"
"4","43","sedang","O"
"4","43","kamu","O"
"4","43","dalam","O"
"4","43","keadaan","O"
"4","43","mabuk","O"
"4","43","sehingga","O"
"4","43","kamu","O"
"4","43","mengerti","O"
"4","43","apa","O"
"4","43","yang","O"
"4","43","kamu","O"
"4","43","ucapkan","O"
"4","43","jangan","O"
"4","43","pula","O"
"4","43","hampiri","O"
"4","43","mesjid","O"
"4","43","sedang","O"
"4","43","kamu","O"
"4","43","dalam","O"
"4","43","keadaan","O"
"4","43","junub","O"
"4","43","terkecuali","O"
"4","43","sekedar","O"
"4","43","berlalu","O"
"4","43","saja","O"
"4","43","hingga","O"
"4","43","kamu","O"
"4","43","mandi","O"
"4","43","Dan","O"
"4","43","jika","O"
"4","43","kamu","O"
"4","43","sakit","O"
"4","43","atau","O"
"4","43","sedang","O"
"4","43","dalam","O"
"4","43","musafir","O"
"4","43","atau","O"
"4","43","datang","O"
"4","43","dari","O"
"4","43","tempat","O"
"4","43","buang","O"
"4","43","air","O"
"4","43","atau","O"
"4","43","kamu","O"
"4","43","telah","O"
"4","43","menyentuh","O"
"4","43","perempuan","O"
"4","43","kemudian","O"
"4","43","kamu","O"
"4","43","tidak","O"
"4","43","mendapat","O"
"4","43","air","O"
"4","43","maka","O"
"4","43","bertayamumlah","O"
"4","43","kamu","O"
"4","43","dengan","O"
"4","43","tanah","O"
"4","43","yang","O"
"4","43","baik","O"
"4","43","suci","O"
"4","43","sapulah","O"
"4","43","mukamu","O"
"4","43","dan","O"
"4","43","tanganmu","O"
"4","43","Sesungguhnya","O"
"4","43","Allah","O"
"4","43","Maha","O"
"4","43","Pemaaf","O"
"4","43","lagi","O"
"4","43","Maha","O"
"4","43","Pengampun","O"
"4","44","Apakah","O"
"4","44","kamu","O"
"4","44","tidak","O"
"4","44","melihat","O"
"4","44","orang-orang","B-PER"
"4","44","yang","I-PER"
"4","44","telah","I-PER"
"4","44","diberi","I-PER"
"4","44","bahagian","I-PER"
"4","44","dari","O"
"4","44","Al","O"
"4","44","Kitab","O"
"4","44","Taurat","O"
"4","44","Mereka","O"
"4","44","membeli","O"
"4","44","memilih","O"
"4","44","kesesatan","O"
"4","44","dengan","O"
"4","44","petunjuk","O"
"4","44","dan","O"
"4","44","mereka","O"
"4","44","bermaksud","O"
"4","44","supaya","O"
"4","44","kamu","O"
"4","44","tersesat","O"
"4","44","menyimpang","O"
"4","44","dari","O"
"4","44","jalan","O"
"4","44","yang","O"
"4","44","benar","O"
"4","45","Dan","O"
"4","45","Allah","O"
"4","45","lebih","O"
"4","45","mengetahui","O"
"4","45","dari","O"
"4","45","pada","O"
"4","45","kamu","O"
"4","45","tentang","O"
"4","45","musuh-musuhmu","O"
"4","45","Dan","O"
"4","45","cukuplah","O"
"4","45","Allah","O"
"4","45","menjadi","O"
"4","45","Pelindung","O"
"4","45","bagimu","O"
"4","45","Dan","O"
"4","45","cukuplah","O"
"4","45","Allah","O"
"4","45","menjadi","O"
"4","45","Penolong","O"
"4","45","bagimu","O"
"4","46","Yaitu","O"
"4","46","orang-orang","B-PER"
"4","46","Yahudi","I-PER"
"4","46","mereka","O"
"4","46","mengubah","O"
"4","46","perkataan","O"
"4","46","dari","O"
"4","46","tempat-tempatnya","O"
"4","46","Mereka","O"
"4","46","berkata","O"
"4","46","Kami","O"
"4","46","mendengar","O"
"4","46","tetapi","O"
"4","46","kami","O"
"4","46","tidak","O"
"4","46","mau","O"
"4","46","menurutinya","O"
"4","46","Dan","O"
"4","46","mereka","O"
"4","46","mengatakan","O"
"4","46","pula","O"
"4","46","Dengarlah","O"
"4","46","sedang","O"
"4","46","kamu","O"
"4","46","sebenarnya","O"
"4","46","tidak","O"
"4","46","mendengar","O"
"4","46","apa-apa","O"
"4","46","Dan","O"
"4","46","mereka","O"
"4","46","mengatakan","O"
"4","46","Raaina","O"
"4","46","dengan","O"
"4","46","memutar-mutar","O"
"4","46","lidahnya","O"
"4","46","dan","O"
"4","46","mencela","O"
"4","46","agama","O"
"4","46","Sekiranya","O"
"4","46","mereka","O"
"4","46","mengatakan","O"
"4","46","Kami","O"
"4","46","mendengar","O"
"4","46","dan","O"
"4","46","menurut","O"
"4","46","dan","O"
"4","46","dengarlah","O"
"4","46","dan","O"
"4","46","perhatikanlah","O"
"4","46","kami","O"
"4","46","tentulah","O"
"4","46","itu","O"
"4","46","lebih","O"
"4","46","baik","O"
"4","46","bagi","O"
"4","46","mereka","O"
"4","46","dan","O"
"4","46","lebih","O"
"4","46","tepat","O"
"4","46","akan","O"
"4","46","tetapi","O"
"4","46","Allah","O"
"4","46","mengutuk","O"
"4","46","mereka","O"
"4","46","karena","O"
"4","46","kekafiran","O"
"4","46","mereka","O"
"4","46","Mereka","O"
"4","46","tidak","O"
"4","46","beriman","O"
"4","46","kecuali","O"
"4","46","iman","O"
"4","46","yang","O"
"4","46","sangat","O"
"4","46","tipis","O"
"4","47","Hai","O"
"4","47","orang-orang","B-PER"
"4","47","yang","I-PER"
"4","47","telah","I-PER"
"4","47","diberi","I-PER"
"4","47","Al","I-PER"
"4","47","Kitab","I-PER"
"4","47","berimanlah","O"
"4","47","kamu","O"
"4","47","kepada","O"
"4","47","apa","O"
"4","47","yang","O"
"4","47","telah","O"
"4","47","Kami","O"
"4","47","turunkan","O"
"4","47","Al","O"
"4","47","Quran","O"
"4","47","yang","O"
"4","47","membenarkan","O"
"4","47","Kitab","O"
"4","47","yang","O"
"4","47","ada","O"
"4","47","pada","O"
"4","47","kamu","O"
"4","47","sebelum","O"
"4","47","Kami","O"
"4","47","mengubah","O"
"4","47","mukamu","O"
"4","47","lalu","O"
"4","47","Kami","O"
"4","47","putarkan","O"
"4","47","ke","O"
"4","47","belakang","O"
"4","47","atau","O"
"4","47","Kami","O"
"4","47","kutuki","O"
"4","47","mereka","O"
"4","47","sebagaimana","O"
"4","47","Kami","O"
"4","47","telah","O"
"4","47","mengutuki","O"
"4","47","orang-orang","B-PER"
"4","47","yang","I-PER"
"4","47","berbuat","I-PER"
"4","47","maksiat","I-PER"
"4","47","pada","O"
"4","47","hari","O"
"4","47","Sabtu","O"
"4","47","Dan","O"
"4","47","ketetapan","O"
"4","47","Allah","O"
"4","47","pasti","O"
"4","47","berlaku","O"
"4","48","Sesungguhnya","O"
"4","48","Allah","O"
"4","48","tidak","O"
"4","48","akan","O"
"4","48","mengampuni","O"
"4","48","dosa","O"
"4","48","syirik","O"
"4","48","dan","O"
"4","48","Dia","O"
"4","48","mengampuni","O"
"4","48","segala","O"
"4","48","dosa","O"
"4","48","yang","O"
"4","48","selain","O"
"4","48","dari","O"
"4","48","syirik","O"
"4","48","itu","O"
"4","48","bagi","O"
"4","48","siapa","O"
"4","48","yang","O"
"4","48","dikehendaki-Nya","O"
"4","48","Barangsiapa","O"
"4","48","yang","O"
"4","48","mempersekutukan","O"
"4","48","Allah","O"
"4","48","maka","O"
"4","48","sungguh","O"
"4","48","ia","O"
"4","48","telah","O"
"4","48","berbuat","O"
"4","48","dosa","O"
"4","48","yang","O"
"4","48","besar","O"
"4","49","Apakah","O"
"4","49","kamu","O"
"4","49","tidak","O"
"4","49","memperhatikan","O"
"4","49","orang","O"
"4","49","yang","O"
"4","49","menganggap","O"
"4","49","dirinya","O"
"4","49","bersih","O"
"4","49","Sebenarnya","O"
"4","49","Allah","O"
"4","49","membersihkan","O"
"4","49","siapa","O"
"4","49","yang","O"
"4","49","dikehendaki-Nya","O"
"4","49","dan","O"
"4","49","mereka","O"
"4","49","tidak","O"
"4","49","aniaya","O"
"4","49","sedikitpun","O"
"4","50","Perhatikanlah","O"
"4","50","betapakah","O"
"4","50","mereka","O"
"4","50","mengada-adakan","O"
"4","50","dusta","O"
"4","50","terhadap","O"
"4","50","Allah","O"
"4","50","Dan","O"
"4","50","cukuplah","O"
"4","50","perbuatan","O"
"4","50","itu","O"
"4","50","menjadi","O"
"4","50","dosa","O"
"4","50","yang","O"
"4","50","nyata","O"
"4","50","bagi","O"
"4","50","mereka","O"
"4","51","Apakah","O"
"4","51","kamu","O"
"4","51","tidak","O"
"4","51","memperhatikan","O"
"4","51","orang-orang","B-PER"
"4","51","yang","I-PER"
"4","51","diberi","I-PER"
"4","51","bahagian","I-PER"
"4","51","dari","O"
"4","51","Al","O"
"4","51","kitab","O"
"4","51","Mereka","O"
"4","51","percaya","O"
"4","51","kepada","O"
"4","51","jibt","O"
"4","51","dan","O"
"4","51","thaghut","O"
"4","51","dan","O"
"4","51","mengatakan","O"
"4","51","kepada","O"
"4","51","orang-orang","B-PER"
"4","51","Kafir","I-PER"
"4","51","musyrik","I-PER"
"4","51","Mekah","O"
"4","51","bahwa","O"
"4","51","mereka","O"
"4","51","itu","O"
"4","51","lebih","O"
"4","51","benar","O"
"4","51","jalannya","O"
"4","51","dari","O"
"4","51","orang-orang","B-PER"
"4","51","yang","I-PER"
"4","51","beriman","I-PER"
"4","52","Mereka","O"
"4","52","itulah","O"
"4","52","orang","B-PER"
"4","52","yang","I-PER"
"4","52","dikutuki","I-PER"
"4","52","Allah","I-PER"
"4","52","Barangsiapa","O"
"4","52","yang","O"
"4","52","dikutuki","O"
"4","52","Allah","O"
"4","52","niscaya","O"
"4","52","kamu","O"
"4","52","sekali-kali","O"
"4","52","tidak","O"
"4","52","akan","O"
"4","52","memperoleh","O"
"4","52","penolong","O"
"4","52","baginya","O"
"4","53","Ataukah","O"
"4","53","ada","O"
"4","53","bagi","O"
"4","53","mereka","O"
"4","53","bahagian","O"
"4","53","dari","O"
"4","53","kerajaan","O"
"4","53","kekuasaan","O"
"4","53","Kendatipun","O"
"4","53","ada","O"
"4","53","mereka","O"
"4","53","tidak","O"
"4","53","akan","O"
"4","53","memberikan","O"
"4","53","sedikitpun","O"
"4","53","kebajikan","O"
"4","53","kepada","O"
"4","53","manusia","O"
"4","54","ataukah","O"
"4","54","mereka","O"
"4","54","dengki","O"
"4","54","kepada","O"
"4","54","manusia","O"
"4","54","Muhammad","B-PER"
"4","54","lantaran","O"
"4","54","karunia","O"
"4","54","yang","O"
"4","54","Allah","O"
"4","54","telah","O"
"4","54","berikan","O"
"4","54","kepadanya","O"
"4","54","Sesungguhnya","O"
"4","54","Kami","O"
"4","54","telah","O"
"4","54","memberikan","O"
"4","54","Kitab","O"
"4","54","dan","O"
"4","54","Hikmah","O"
"4","54","kepada","O"
"4","54","keluarga","B-PER"
"4","54","Ibrahim","I-PER"
"4","54","dan","O"
"4","54","Kami","O"
"4","54","telah","O"
"4","54","memberikan","O"
"4","54","kepadanya","O"
"4","54","kerajaan","O"
"4","54","yang","O"
"4","54","besar","O"
"4","55","Maka","O"
"4","55","di","O"
"4","55","antara","O"
"4","55","mereka","O"
"4","55","orang-orang","B-PER"
"4","55","yang","I-PER"
"4","55","dengki","I-PER"
"4","55","itu","O"
"4","55","ada","O"
"4","55","orang-orang","B-PER"
"4","55","yang","I-PER"
"4","55","beriman","I-PER"
"4","55","kepadanya","I-PER"
"4","55","dan","O"
"4","55","di","O"
"4","55","antara","O"
"4","55","mereka","O"
"4","55","ada","O"
"4","55","orang-orang","B-PER"
"4","55","yang","I-PER"
"4","55","menghalangi","I-PER"
